Particle_Size,Time,Penetration_Depth
50,53.0,0.24242424242424243
50,53.2,0.2474747474747475
50,53.400000000000006,0.2474747474747475
50,53.6,0.2474747474747475
50,53.800000000000004,0.2474747474747475
50,54.0,0.2474747474747475
50,54.2,0.2474747474747475
50,54.400000000000006,0.2474747474747475
50,54.6,0.2474747474747475
50,54.800000000000004,0.2474747474747475
50,55.0,0.25252525252525254
50,55.2,0.25252525252525254
50,55.400000000000006,0.25252525252525254
50,55.6,0.25252525252525254
50,55.800000000000004,0.25252525252525254
50,56.0,0.25252525252525254
50,56.2,0.25252525252525254
50,56.400000000000006,0.25252525252525254
50,56.6,0.25252525252525254
50,56.800000000000004,0.2575757575757576
50,57.0,0.2575757575757576
50,57.2,0.2575757575757576
50,57.400000000000006,0.2575757575757576
50,57.6,0.2575757575757576
50,57.800000000000004,0.2575757575757576
50,58.0,0.2575757575757576
50,58.2,0.2575757575757576
50,58.400000000000006,0.2575757575757576
50,58.6,0.26262626262626265
50,58.800000000000004,0.26262626262626265
50,59.0,0.26262626262626265
50,59.2,0.26262626262626265
50,59.400000000000006,0.26262626262626265
50,59.6,0.26262626262626265
50,59.800000000000004,0.26262626262626265
50,60.0,0.26262626262626265
50,60.2,0.26262626262626265
50,60.400000000000006,0.26262626262626265
50,60.6,0.2676767676767677
50,60.800000000000004,0.2676767676767677
50,61.0,0.2676767676767677
50,61.2,0.2676767676767677
50,61.400000000000006,0.2676767676767677
50,61.6,0.2676767676767677
50,61.800000000000004,0.2676767676767677
50,62.0,0.2676767676767677
50,62.2,0.2676767676767677
50,62.400000000000006,0.2676767676767677
50,62.6,0.27272727272727276
50,62.800000000000004,0.27272727272727276
50,63.0,0.27272727272727276
50,63.2,0.27272727272727276
50,63.400000000000006,0.27272727272727276
50,63.6,0.27272727272727276
50,63.800000000000004,0.27272727272727276
50,64.0,0.27272727272727276
50,64.2,0.27272727272727276
50,64.4,0.27272727272727276
50,64.60000000000001,0.2777777777777778
50,64.8,0.2777777777777778
50,65.0,0.2777777777777778
50,65.2,0.2777777777777778
50,65.4,0.2777777777777778
50,65.60000000000001,0.2777777777777778
50,65.8,0.2777777777777778
50,66.0,0.2777777777777778
50,66.2,0.2777777777777778
50,66.4,0.2777777777777778
50,66.60000000000001,0.2828282828282829
50,66.8,0.2828282828282829
50,67.0,0.2828282828282829
50,67.2,0.2828282828282829
50,67.4,0.2828282828282829
50,67.60000000000001,0.2828282828282829
50,67.8,0.2828282828282829
50,68.0,0.2828282828282829
50,68.2,0.2828282828282829
50,68.4,0.2828282828282829
50,68.60000000000001,0.2878787878787879
50,68.8,0.2878787878787879
50,69.0,0.2878787878787879
50,69.2,0.2878787878787879
50,69.4,0.2878787878787879
50,69.60000000000001,0.2878787878787879
50,69.8,0.2878787878787879
50,70.0,0.2878787878787879
50,70.2,0.2878787878787879
50,70.4,0.2878787878787879
50,70.60000000000001,0.2878787878787879
50,70.8,0.29292929292929293
50,71.0,0.29292929292929293
50,71.2,0.29292929292929293
50,71.4,0.29292929292929293
50,71.60000000000001,0.29292929292929293
50,71.8,0.29292929292929293
50,72.0,0.29292929292929293
50,72.2,0.29292929292929293
50,72.4,0.29292929292929293
