ParticleSize,Pressure,HydraulicConductivity,UptakeRate,DrugReleaseRate,Diffusion,PenetrationDepth,MaxConcentration,DrugCoverage,DeliveryTime
195.78758631714993,17.979570188050808,9.78687228779597e-07,0.08031989770418936,0.07968103653761742,2.319469663324161e-06,0.17171717171717174,0.886132898922427,35.0,56.0
159.7657526952133,22.565245398521476,8.354512021296398e-07,0.059455357029339434,0.0761587680855691,2.842432494180561e-06,0.2272727272727273,0.9181752609402443,46.0,44.0
61.07359410444444,21.043103154957308,1.0289069647519246e-06,0.02776121183924779,0.02288912649823884,7.43567451002597e-06,0.31818181818181823,0.9013403063535343,64.0,36.0
144.06205063935528,19.26259139796494,9.117672428392241e-07,0.06406593301962527,0.08268178853792797,3.1522761539396773e-06,0.20202020202020204,0.9070337875813812,41.0,48.0
118.32992289552651,15.436022585460028,1.0397758833339394e-06,0.05921393974009012,0.011691975538803478,3.8377728625669386e-06,0.1767676767676768,0.6796438403285323,36.0,74.0
148.84255999243024,23.53834159357057,9.404854884311602e-07,0.06666114606223832,0.0690059539709133,3.0510316870469404e-06,0.23232323232323235,0.9213150640454839,47.0,38.0
33.936799626095365,16.431924300169513,8.778466921689444e-07,0.055252097969384836,0.019857327560867936,1.3381443504439831e-05,0.196969696969697,0.8223976121298314,40.0,60.0
133.39157524852578,19.862557921950668,1.0393805666739271e-06,0.04534394991737522,0.09199170454453558,3.4044381444030423e-06,0.2777777777777778,0.9414626070403811,56.00000000000001,36.0
76.10227902483162,23.35346282965025,9.672681686867446e-07,0.07809496130093843,0.08439102272771395,5.967276837660969e-06,0.21212121212121213,0.9120409973641688,43.0,36.0
194.37716507244048,16.36843380293577,1.1573952829095827e-06,0.05104806539836058,0.056651422486845855,2.3362999802412345e-06,0.2474747474747475,0.9279582591797939,50.0,44.0
195.70193271764467,23.115790540847243,1.119216926507845e-06,0.0688929057953422,0.03066500728204986,2.320484834318377e-06,0.2474747474747475,0.905476867435129,50.0,36.0
178.88462952368144,16.901772444097123,8.648599266412475e-07,0.04064650035477638,0.07712516049968623,2.538638272764353e-06,0.23232323232323235,0.9271685107880651,47.0,52.0
92.88173462453008,15.38693084216008,8.620367188955958e-07,0.09058279311177563,0.07203202962589794,4.889264490525092e-06,0.12626262626262627,0.8447096211628321,26.0,120.0
67.93744239524372,17.914681626848562,8.944779182961585e-07,0.05026498248446823,0.07228615110148337,6.684434251676848e-06,0.2272727272727273,0.9201860183314752,46.0,46.0
136.45354313442868,21.53613898699539,9.545189174494613e-07,0.09271307515165059,0.013684743689264107,3.328043790484101e-06,0.16161616161616163,0.7130743724803638,33.0,86.0
149.7355901156682,18.271189635209836,1.0140328566459968e-06,0.025015930905304646,0.08418147723085498,3.0328351901327355e-06,0.3080808080808081,0.9630081309291424,62.0,38.0
70.91614862811139,17.66137171973306,1.0217755924834736e-06,0.04377216596843228,0.07076337941960568,6.4036665231150745e-06,0.26262626262626265,0.9363863943908283,53.0,40.0
157.58030075201353,20.491499307468175,9.61493314558611e-07,0.08333292722492994,0.021608372373718432,2.881853662868372e-06,0.1767676767676768,0.8250090561186847,36.0,64.0
122.09097252556737,17.846184066916063,8.178358374658168e-07,0.05985469686688334,0.015219769844330898,3.719549099528966e-06,0.17171717171717174,0.7493761329730693,35.0,80.0
122.81722532258107,22.47340895875891,8.699084961743232e-07,0.02947912798681792,0.0890077499545659,3.697554359539787e-06,0.3080808080808081,0.9589641108531091,62.0,36.0
73.29986594264739,24.26434602424709,9.806310139486618e-07,0.055379993241868306,0.07460793413355928,6.195418792080921e-06,0.2777777777777778,0.9384716252650841,56.00000000000001,32.0
193.0279651562255,21.34511520934248,9.877873872450585e-07,0.06972444888495752,0.03797499513680966,2.3526299235996667e-06,0.21212121212121213,0.9043580047922237,43.0,44.0
91.77055031714903,24.00148115358774,9.201971152348239e-07,0.033579533136041194,0.009356246215139323,4.948465115973359e-06,0.2828282828282829,0.6431738366118277,56.99999999999999,42.0
